epoch,step,train_loss,val_loss
5,8249,0.015468494035303593,
5,8279,0.02366582117974758,
5,8309,0.007486851420253515,
5,8339,0.024602679535746574,
5,8369,0.024066021665930748,
5,8399,0.014045944437384605,
5,8429,0.0045817517675459385,
5,8459,0.013510788790881634,
5,8489,0.01240939274430275,
5,8519,0.010923273861408234,
5,8549,0.020652038976550102,
5,8579,0.020943498238921165,
5,8609,0.019358891993761063,
5,8639,0.012051290832459927,
5,8669,0.012312308885157108,
5,8699,0.023415518924593925,
5,8729,0.010731068439781666,
5,8759,0.014654879458248615,
5,8789,0.009142422117292881,
5,8819,0.02284254878759384,
5,8849,0.01606646552681923,
5,8879,0.019736070185899734,
5,8909,0.0059716482646763325,
5,8939,0.0019081663340330124,
5,8963,,0.04656194522976875
6,8969,0.010934385471045971,
6,8999,0.0036073578521609306,
6,9029,0.013200814835727215,
6,9059,0.015995653346180916,
6,9089,0.005634911358356476,
6,9119,0.010561099275946617,
6,9149,0.033732540905475616,
6,9179,0.016319995746016502,
6,9209,0.010266168974339962,
6,9239,0.015368434600532055,
6,9269,0.039675522595644,
6,9299,0.026574846357107162,
6,9329,0.015874145552515984,
6,9359,0.0028911542613059282,
6,9389,0.019287629052996635,
6,9419,0.01859242655336857,
6,9449,0.01394726149737835,
6,9479,0.025038696825504303,
6,9509,0.018344230949878693,
6,9539,0.008103140629827976,
6,9569,0.025204455479979515,
6,9599,0.010482505895197392,
6,9629,0.01275391411036253,
6,9659,0.019789764657616615,
6,9689,0.01645621284842491,
6,9719,0.0035542757250368595,
6,9749,0.015627825632691383,
6,9779,0.015595832839608192,
6,9809,0.01438283734023571,
6,9839,0.012478344142436981,
6,9869,0.010610747151076794,
6,9899,0.005177382845431566,
6,9929,0.017409617081284523,
6,9959,0.055260855704545975,
6,9989,0.02670583501458168,
6,10019,0.026624770835042,
6,10049,0.0035765960346907377,
6,10079,0.03568287193775177,
6,10109,0.013561469502747059,
6,10139,0.009796114638447762,
6,10169,0.0032105406280606985,
6,10199,0.03458733484148979,
6,10229,0.015522089786827564,
6,10259,0.011512286961078644,
6,10289,0.012799604795873165,
6,10319,0.008426276035606861,
6,10349,0.022064615041017532,
6,10379,0.020825985819101334,
6,10409,0.014472185634076595,
6,10439,0.014418781735002995,
6,10457,,0.04435248300433159
7,10469,0.0029090067837387323,
7,10499,0.007766821887344122,
7,10529,0.019670668989419937,
7,10559,0.02098649926483631,
7,10589,0.014017414301633835,
7,10619,0.014276508241891861,
7,10649,0.024476200342178345,
7,10679,0.028384609147906303,
7,10709,0.031862419098615646,
7,10739,0.020032769069075584,
7,10769,0.026916585862636566,
7,10799,0.016657786443829536,
7,10829,0.011586340144276619,
7,10859,0.009577612392604351,
7,10889,0.010631542652845383,
7,10919,0.00040195268229581416,
7,10949,0.01774098537862301,
7,10979,0.00406804820522666,
7,11009,0.010038958862423897,
7,11039,0.004400343168526888,
7,11069,0.0016577362548559904,
7,11099,0.04613526538014412,
7,11129,0.01003342866897583,
7,11159,0.014253510162234306,
7,11189,0.014319204725325108,
7,11219,0.017072437331080437,
7,11249,0.013123457320034504,
7,11279,0.0076893651857972145,
7,11309,0.012681413441896439,
7,11339,0.02643734961748123,
7,11369,0.013245746493339539,
7,11399,0.3097170293331146,
7,11429,0.001729408511891961,
7,11459,0.008224395103752613,
7,11489,0.03775972127914429,
7,11519,0.0051930868066847324,
7,11549,0.0049952794797718525,
7,11579,0.01401370856910944,
7,11609,0.002761543495580554,
7,11639,0.011184198781847954,
7,11669,0.02843906357884407,
7,11699,0.00801668968051672,
7,11729,0.00200123293325305,
7,11759,0.004132257774472237,
7,11789,0.006960428785532713,
7,11819,0.011760878376662731,
7,11849,0.0020148721523582935,
7,11879,0.007657329086214304,
7,11909,0.006985419429838657,
7,11939,0.018365971744060516,
7,11951,,0.052201878279447556
8,11969,0.0019051417475566268,
8,11999,0.015397129580378532,
8,12029,0.015853561460971832,
8,12059,0.03143536299467087,
8,12089,0.021051999181509018,
8,12119,0.006819331552833319,
8,12149,0.005583651829510927,
8,12179,0.008707433007657528,
8,12209,0.02163856476545334,
8,12239,0.019588420167565346,
8,12269,0.0034033090341836214,
8,12299,0.021977121010422707,
8,12329,0.02332727424800396,
8,12359,0.013688328675925732,
8,12389,0.020023424178361893,
8,12419,0.026115378364920616,
8,12449,0.010665187612175941,
8,12479,0.008800842799246311,
8,12509,0.0018251696601510048,
8,12539,0.023822730407118797,
8,12569,0.012761920690536499,
8,12599,0.00964601431041956,
8,12629,0.0035848161205649376,
8,12659,0.015443498268723488,
8,12689,0.010433242656290531,
8,12719,0.1814628690481186,
8,12749,0.05947068706154823,
8,12779,0.029898589476943016,
8,12809,0.008289008401334286,
8,12839,0.009731510654091835,
8,12869,0.02374546229839325,
8,12899,0.011001138016581535,
8,12929,0.011378472670912743,
8,12959,0.008496989496052265,
8,12989,0.005286847706884146,
8,13019,0.008466753177344799,
8,13049,0.008763878606259823,
8,13079,0.022860050201416016,
8,13109,0.005104753654450178,
8,13139,0.046219103038311005,
8,13169,0.03440631926059723,
8,13199,0.00462096044793725,
8,13229,0.01332495640963316,
8,13259,0.007866699248552322,
8,13289,0.06733744591474533,
8,13319,0.010230302810668945,
8,13349,0.010936358012259007,
8,13379,0.003350980579853058,
8,13409,0.015001216903328896,
8,13439,0.0073449816554784775,
8,13445,,0.05513392761349678
9,13469,0.019194992259144783,
9,13499,0.016565466299653053,
9,13529,0.019888095557689667,
9,13559,0.010372551158070564,
9,13589,0.018674597144126892,
9,13619,0.012038216926157475,
9,13649,0.004177253693342209,
9,13679,0.01628711447119713,
9,13709,0.0973324328660965,
9,13739,0.016407275572419167,
9,13769,0.009064082987606525,
9,13799,0.014977291226387024,
9,13829,0.012355610728263855,
9,13859,0.028623079881072044,
9,13889,0.009224469773471355,
9,13919,0.009916646406054497,
9,13949,0.04051178693771362,
9,13979,0.013069762848317623,
9,14009,0.0172997135668993,
9,14039,0.057619206607341766,
9,14069,0.00694239791482687,
9,14099,0.014435376040637493,
9,14129,0.007149999961256981,
9,14159,0.011992965824902058,
9,14189,0.035402894020080566,
9,14219,0.007230200804769993,
9,14249,0.01198676135390997,
9,14279,0.004798390436917543,
9,14309,0.009934848174452782,
9,14339,0.01883944869041443,
9,14369,0.002340932609513402,
9,14399,0.005963230039924383,
9,14429,0.017984244972467422,
9,14459,0.023100104182958603,
9,14489,0.029154611751437187,
9,14519,0.005541473161429167,
9,14549,0.05065453052520752,
9,14579,0.04183681681752205,
9,14609,0.01467832550406456,
9,14639,0.01790113002061844,
9,14669,0.007663126569241285,
9,14699,0.018965020775794983,
9,14729,0.024723254144191742,
9,14759,0.00673065148293972,
9,14789,0.007450424134731293,
9,14819,0.004977930337190628,
9,14849,0.008973014540970325,
9,14879,0.005760875530540943,
9,14909,0.007897017523646355,
9,14939,0.0014718694146722555,
9,14939,,0.05613993480801582
